BELGRADE_cloud_cover,BELGRADE_humidity,BELGRADE_pressure,BELGRADE_global_radiation,BELGRADE_precipitation,BELGRADE_sunshine,BELGRADE_temp_mean,BELGRADE_temp_min,BELGRADE_temp_max
5,0.87,1.017,0.79,0.0,3.3,0.1,-2.6,3.8
8,0.93,1.0182,0.31,0.8,0.0,0.2,-0.8,0.8
8,0.95,1.022,0.31,0.0,0.0,0.8,-0.1,1.8
8,0.94,1.0232,0.32,0.03,0.0,0.8,0.4,2.3
8,0.83,1.0262,0.32,0.04,0.0,-1.9,-2.7,0.7
1,0.68,1.0317,1.17,0.0,7.8,-3.1,-4.2,0.3
0,0.73,1.0322,1.08,0.0,6.3,-3.7,-7.8,0.5
1,0.88,1.0222,1.01,0.0,5.2,-4.6,-7.3,-1.7
7,0.78,1.0108,0.61,0.06,1.1,5.9,-5.6,11.2
8,0.95,1.0108,0.34,1.38,0.0,0.5,0.2,7.9
8,0.93,1.0089,0.35,1.48,0.0,-2.8,-4.0,0.2
8,0.82,1.0051,0.35,0.04,0.0,-3.5,-5.1,-1.5
8,0.72,1.007,0.56,0.06,0.6,-5.2,-5.8,-2.7
8,0.75,1.0033,0.36,0.38,0.0,-4.7,-6.9,-3.6
8,0.9,1.0176,0.36,0.3,0.0,-5.9,-6.8,-4.3
4,0.79,1.0237,0.89,0.01,2.8,-4.8,-7.3,-0.1
5,0.79,1.0233,0.98,0.01,3.6,-3.1,-7.8,-0.6
3,0.7,1.0184,1.0,0.0,3.7,-1.4,-3.3,1.7
6,0.76,1.0061,0.93,0.05,2.9,1.8,-2.4,6.3
8,0.9,1.0126,0.39,0.04,0.0,1.8,0.8,2.2
5,0.92,1.0271,0.4,0.07,0.0,-0.6,-1.4,2.1
2,0.7,1.0226,1.48,0.0,8.9,-0.7,-4.4,4.1
8,0.8,1.0137,0.69,0.45,0.9,2.5,-1.1,6.2
1,0.72,1.0164,1.42,0.0,7.6,3.0,0.6,8.3
8,0.61,1.0057,0.65,0.0,0.6,5.5,0.8,8.6
8,0.87,1.0047,0.42,1.66,0.0,4.4,2.7,10.7
8,0.94,1.0078,0.43,0.15,0.0,0.7,0.3,2.7
8,0.8,1.0134,0.43,0.05,0.0,-0.8,-1.4,0.6
8,0.82,1.0144,0.44,0.03,0.0,-1.7,-3.2,-1.1
6,0.68,1.0183,1.41,0.0,6.4,-1.8,-3.1,0.0
2,0.61,1.0258,1.6,0.0,8.4,-0.5,-4.0,3.7
0,0.61,1.0263,1.7,0.0,9.5,2.6,-3.4,8.7
0,0.62,1.0251,1.7,0.0,9.3,1.2,-0.9,7.3
0,0.67,1.0257,1.72,0.0,9.3,0.0,-2.7,5.7
0,0.73,1.0242,1.67,0.0,8.5,0.1,-4.2,4.9
7,0.82,1.0138,1.08,0.12,3.1,1.1,-2.1,5.5
6,0.83,1.0119,0.45,0.29,0.0,-1.1,-2.0,0.6
6,0.71,1.0136,1.13,0.0,3.3,-1.0,-3.1,2.6
7,0.8,1.0176,0.85,0.05,1.4,-2.3,-3.7,-0.1
2,0.7,1.0226,1.61,0.0,7.3,-2.2,-6.4,1.8
6,0.69,1.0219,0.47,0.0,0.0,0.5,-2.3,2.5
6,0.65,1.0241,1.29,0.0,4.2,1.6,-2.0,6.0
6,0.63,1.03,1.07,0.0,2.5,-0.1,-1.4,3.6
4,0.54,1.0306,1.6,0.0,6.6,-0.1,-2.4,4.4
3,0.67,1.0256,1.57,0.0,6.2,-0.5,-3.6,4.5
2,0.64,1.0192,1.9,0.0,9.3,0.0,-3.7,5.2
8,0.8,1.0133,0.51,0.04,0.0,-0.4,-1.9,0.1
7,0.71,1.0133,1.01,0.0,1.8,3.2,-0.4,7.8
3,0.73,1.0163,1.75,0.0,7.3,4.6,1.4,11.4
4,0.69,1.0152,1.4,0.0,4.2,4.4,2.2,9.4
7,0.83,1.0139,0.81,0.42,0.7,2.9,1.7,7.3
7,0.8,1.0178,1.07,0.0,1.9,2.5,1.0,5.6
3,0.64,1.0192,1.29,0.0,3.2,2.6,0.2,7.8
0,0.54,1.0186,2.17,0.0,10.5,2.3,-1.2,9.8
1,0.62,1.017,2.0,0.0,8.7,2.4,-2.1,8.7
1,0.55,1.0197,2.12,0.0,9.7,4.0,-1.5,9.9
6,0.51,1.0203,1.89,0.0,7.4,5.2,0.1,11.0
3,0.53,1.0244,1.76,0.0,6.2,6.4,3.2,11.8
4,0.52,1.023,1.84,0.09,6.7,9.3,1.5,14.8
7,0.7,1.0203,1.24,0.0,2.4,8.2,6.5,12.1
4,0.66,1.018,2.03,0.0,8.1,7.8,3.3,14.3
8,0.87,1.0083,0.59,2.28,0.0,5.1,3.9,8.3
8,0.95,1.0108,0.6,0.58,0.0,1.5,0.9,3.9
6,0.8,1.0114,0.6,0.02,0.0,3.9,0.9,6.8
4,0.55,1.0097,2.18,0.23,8.8,7.5,-0.4,11.8
5,0.81,1.0112,0.98,0.1,0.9,3.6,1.5,8.2
1,0.51,1.0145,2.46,0.0,11.1,8.7,-0.6,14.6
8,0.65,1.0091,0.63,0.15,0.0,10.3,6.8,13.4
6,0.7,1.012,1.9,0.03,6.1,10.4,7.7,18.7
7,0.78,1.0125,1.38,0.22,2.6,9.7,5.4,12.7
8,0.93,1.015,0.87,0.23,0.4,8.1,5.2,12.4
5,0.84,1.0161,1.59,0.0,3.7,9.9,6.3,14.8
0,0.71,1.017,2.15,0.0,7.6,12.5,5.9,18.9
0,0.43,1.0199,2.54,0.0,10.8,13.4,8.4,19.4
4,0.5,1.0193,2.43,0.0,9.7,13.0,6.3,18.7
6,0.59,1.0169,2.11,0.0,7.0,10.2,6.3,14.6
3,0.54,1.013,2.02,0.0,6.2,10.7,6.2,16.1
3,0.48,1.0102,2.18,0.0,7.3,12.8,5.4,17.9
8,0.86,1.0154,0.78,1.74,0.1,3.2,0.5,12.9
8,0.75,1.0174,0.69,0.06,0.0,4.0,0.2,6.8
7,0.83,1.0145,1.03,0.48,0.7,3.0,1.5,4.8
8,0.95,1.0089,1.04,1.97,0.7,3.3,0.6,5.7
8,0.91,1.0107,0.8,0.02,0.1,7.6,4.2,9.0
4,0.57,1.0156,2.5,0.0,9.2,12.4,5.7,17.7
5,0.58,1.0202,2.6,0.0,9.9,13.6,9.7,19.4
0,0.49,1.0199,2.87,0.0,12.1,15.5,7.2,22.4
1,0.5,1.0209,2.88,0.0,12.1,15.5,10.6,21.2
0,0.33,1.021,2.95,0.0,12.6,17.5,9.3,24.3
5,0.35,1.0183,2.42,0.0,8.1,19.6,11.1,25.4
7,0.4,1.0174,1.43,0.0,2.0,19.5,15.6,23.5
5,0.63,1.0202,2.26,0.0,6.8,19.0,14.4,25.0
4,0.54,1.0169,2.69,0.0,10.0,21.8,15.0,27.7
8,0.77,1.0157,1.2,0.0,1.0,16.9,14.6,21.6
5,0.65,1.0099,2.15,0.0,5.9,18.0,13.8,22.7
7,0.6,1.0066,2.33,0.23,7.0,18.5,14.4,24.2
8,0.56,1.007,1.62,0.0,2.7,19.0,13.4,22.9
5,0.59,1.0016,2.58,0.15,8.3,19.8,16.4,27.3
7,0.71,1.0067,2.5,0.02,7.6,17.3,13.9,24.0
6,0.44,1.0076,2.61,0.01,8.4,20.3,12.7,26.2
7,0.59,1.0126,2.32,0.0,6.2,19.0,16.1,23.5
3,0.5,1.0164,3.03,0.0,11.7,20.0,12.4,26.5
7,0.63,1.0131,1.1,0.02,0.4,20.4,16.2,25.0
3,0.61,1.0125,2.33,0.28,6.1,21.2,17.1,28.7
4,0.65,1.0102,2.62,0.42,8.1,21.3,15.8,30.2
6,0.67,1.0066,2.63,0.67,8.1,19.7,15.5,27.5
5,0.64,1.0062,3.01,0.22,11.1,20.1,13.7,25.6
7,0.74,1.0052,2.07,0.72,4.3,18.6,14.8,24.7
7,0.83,1.0055,2.18,0.47,4.9,18.0,15.6,24.6
3,0.65,1.0089,2.89,0.0,9.9,19.2,13.3,26.3
8,0.92,1.0048,0.81,2.58,0.0,15.3,14.6,18.4
6,0.79,1.0046,2.28,0.01,5.4,18.6,14.7,22.0
7,0.84,1.009,1.75,0.29,2.5,18.5,16.4,23.5
1,0.71,1.0126,3.1,0.0,11.4,21.6,15.1,27.2
1,0.64,1.0135,2.94,0.0,12.0,25.2,17.5,33.0
3,0.51,1.0114,3.03,0.0,12.4,27.9,19.3,34.9
5,0.54,1.0114,1.44,0.07,1.2,21.6,18.8,27.2
1,0.58,1.0219,1.25,0.0,12.6,17.7,14.0,22.1
3,0.61,1.0199,3.12,0.57,11.9,18.6,12.0,25.0
1,0.53,1.0222,3.04,0.0,13.1,17.2,11.2,22.0
1,0.5,1.0209,3.1,0.0,11.0,18.9,10.7,24.0
1,0.48,1.0157,2.93,0.0,13.4,22.3,14.6,28.3
6,0.53,1.0147,2.86,0.0,9.0,21.2,15.9,26.3
5,0.61,1.0104,2.66,0.89,11.1,20.9,13.4,26.4
8,0.95,1.0068,0.85,3.25,0.0,12.1,9.1,19.4
8,0.93,1.0199,0.85,0.16,0.0,10.3,7.4,11.7
7,0.8,1.0237,0.85,0.0,0.0,16.0,11.0,18.8
3,0.68,1.0225,3.07,0.0,10.5,19.6,14.9,24.6
5,0.67,1.0186,2.92,0.0,10.5,22.1,14.7,28.2
0,0.64,1.0143,2.89,0.0,13.4,24.5,17.8,29.8
2,0.6,1.0149,3.27,0.0,12.3,25.1,19.4,30.4
4,0.69,1.0199,2.33,0.03,6.5,24.0,19.1,29.8
7,0.79,1.0252,1.43,0.0,1.9,21.7,18.3,25.0
0,0.58,1.0244,1.46,0.0,12.9,22.4,17.4,28.1
0,0.59,1.0233,3.22,0.0,13.3,24.8,15.6,30.6
0,0.57,1.0215,3.27,0.0,13.2,26.2,18.9,32.6
0,0.47,1.0193,1.57,0.0,13.5,27.3,19.4,34.0
0,0.47,1.0198,3.3,0.0,13.2,28.6,20.0,34.4
1,0.47,1.02,3.27,0.0,12.6,28.3,21.4,34.0
4,0.58,1.0188,2.56,0.0,7.9,27.9,21.8,33.1
5,0.77,1.018,2.21,4.19,5.7,20.9,18.4,29.6
3,0.54,1.0236,1.57,0.0,12.7,17.1,15.3,21.2
3,0.51,1.0224,3.21,0.0,12.6,17.8,11.6,21.9
2,0.5,1.0202,1.57,0.0,12.9,18.4,12.6,23.5
1,0.49,1.0199,3.23,0.0,13.4,19.6,12.7,24.8
1,0.44,1.0158,3.3,0.0,12.9,21.1,12.9,26.6
2,0.49,1.0104,3.3,0.0,11.9,23.3,16.8,28.9
2,0.66,1.0103,2.85,0.16,9.8,21.8,17.9,26.9
3,0.52,1.0098,2.82,0.0,11.9,26.6,19.2,32.4
6,0.54,1.0075,2.63,0.18,8.3,23.6,19.9,30.8
6,0.72,1.013,2.75,0.36,9.1,18.2,15.8,24.6
2,0.6,1.0214,3.0,0.0,10.9,18.1,11.4,22.1
7,0.69,1.0185,1.53,0.08,2.3,17.4,15.9,20.3
8,0.83,1.0141,0.73,0.38,0.0,16.7,14.8,19.6
6,0.81,1.016,2.04,0.33,4.8,16.5,14.1,21.1
3,0.72,1.0192,2.87,0.0,10.0,18.1,13.0,22.4
2,0.54,1.0154,2.84,0.0,13.4,22.5,14.2,28.5
5,0.66,1.0149,2.04,0.09,4.8,17.8,14.4,22.6
2,0.57,1.0116,2.04,0.0,13.3,22.2,11.6,29.4
1,0.64,1.0118,3.27,0.0,11.7,23.1,15.7,28.4
6,0.74,1.0144,2.14,0.0,5.4,21.1,18.9,26.0
4,0.68,1.0174,2.98,0.0,10.9,23.7,17.1,28.6
5,0.66,1.0127,1.57,0.0,11.5,27.2,20.3,32.5
2,0.61,1.0072,3.02,0.0,11.9,27.6,21.4,34.2
2,0.57,1.0081,3.07,0.0,12.4,26.6,21.1,31.8
1,0.42,1.0025,3.13,0.0,13.4,27.3,21.8,38.8
5,0.61,1.0169,1.71,0.0,3.2,17.4,14.9,21.8
3,0.5,1.0176,2.89,0.0,10.4,18.0,11.6,21.7
2,0.7,1.0171,2.88,0.0,10.3,16.9,12.0,23.4
2,0.55,1.0187,3.01,0.0,11.3,19.5,11.7,24.8
2,0.53,1.0221,3.02,0.0,12.5,22.3,13.5,27.5
2,0.53,1.0229,3.12,0.0,12.7,24.6,15.3,31.0
6,0.54,1.0188,2.72,0.24,9.3,26.4,20.4,32.4
6,0.69,1.0174,1.45,1.5,2.1,21.3,20.0,26.1
1,0.54,1.0215,1.47,0.0,12.9,18.5,12.3,23.9
2,0.5,1.019,3.05,0.0,11.8,18.9,13.4,25.0
4,0.57,1.0219,1.72,0.0,3.4,16.5,13.2,20.4
1,0.5,1.0225,1.72,0.0,12.9,17.8,10.2,23.5
1,0.52,1.0222,3.13,0.0,12.6,19.7,11.0,25.8
2,0.52,1.0221,3.08,0.0,12.7,20.3,13.5,26.6
1,0.45,1.022,3.09,0.0,12.4,19.8,12.9,27.1
4,0.48,1.0154,2.31,0.0,6.9,22.5,16.0,28.0
5,0.67,1.0165,1.51,0.04,2.5,17.8,14.6,25.1
3,0.62,1.0192,2.49,0.0,8.2,20.3,12.6,25.8
0,0.58,1.0206,3.05,0.0,12.3,21.7,14.8,28.6
4,0.47,1.0177,2.67,0.0,9.5,25.6,16.8,32.3
5,0.46,1.0134,2.47,0.0,8.2,28.6,21.2,34.4
3,0.56,1.0079,2.9,1.68,11.3,27.8,21.1,33.7
7,0.82,1.0145,1.39,0.0,2.1,20.5,18.3,27.5
4,0.74,1.018,1.98,0.0,5.2,23.3,19.4,27.7
0,0.6,1.0183,2.87,0.0,11.3,26.6,19.0,33.7
3,0.58,1.0146,2.42,0.24,8.1,28.2,21.0,33.7
7,0.78,1.0178,0.75,0.0,0.1,19.8,18.6,27.4
3,0.68,1.0185,2.32,0.0,7.5,19.8,15.2,24.8
1,0.56,1.0172,2.58,0.0,9.4,21.4,14.8,26.3
1,0.56,1.0168,2.91,0.0,12.0,23.1,15.7,28.3
7,0.63,1.0149,1.44,0.02,2.5,21.7,17.7,25.6
1,0.54,1.0166,2.93,0.0,12.3,21.7,17.4,26.9
2,0.54,1.0166,2.78,0.0,11.2,21.9,13.8,28.5
1,0.41,1.0141,2.89,0.0,12.2,24.0,17.4,30.8
4,0.48,1.0132,1.39,0.02,2.4,23.4,20.8,26.8
7,0.5,1.0132,1.75,0.0,4.3,24.5,21.2,29.2
2,0.54,1.0132,2.41,0.3,8.7,24.6,18.0,29.9
2,0.7,1.0134,2.47,2.92,9.2,23.0,19.4,30.3
7,0.85,1.0143,1.11,0.02,1.3,19.2,17.5,22.0
4,0.77,1.0155,2.05,1.75,6.4,19.2,15.4,24.2
7,0.85,1.0155,1.02,0.0,1.0,17.9,15.9,21.1
5,0.8,1.0151,1.44,0.97,2.9,19.1,16.9,23.9
3,0.7,1.0145,2.16,0.22,7.4,20.5,15.0,26.8
1,0.69,1.0141,2.72,0.0,11.8,21.0,14.1,27.1
2,0.61,1.0101,2.66,0.0,11.4,22.7,16.3,29.1
6,0.73,1.009,1.76,0.05,4.9,20.7,18.3,27.1
3,0.71,1.0104,2.24,0.0,8.3,21.4,16.4,27.4
1,0.68,1.0119,2.58,0.0,11.1,23.0,16.3,30.3
5,0.75,1.016,2.34,0.0,9.2,22.7,17.7,28.6
3,0.64,1.0157,2.37,0.0,9.6,25.4,19.2,31.3
4,0.6,1.0142,2.31,0.07,9.2,24.3,19.5,29.2
7,0.59,1.0147,1.29,0.0,2.5,22.5,20.6,26.9
6,0.74,1.0158,1.12,0.08,1.7,20.0,18.4,23.7
7,0.86,1.016,1.02,1.96,1.3,19.5,16.2,22.4
8,0.88,1.0133,1.02,0.13,0.9,18.2,16.4,21.7
5,0.79,1.0151,1.87,0.0,5.6,17.3,15.6,22.0
7,0.77,1.0149,1.3,0.0,2.2,17.9,14.0,21.9
5,0.77,1.0107,1.7,0.0,4.6,17.9,13.5,23.7
7,0.77,1.007,1.7,0.09,4.7,17.1,13.6,21.8
7,0.83,1.009,1.65,0.3,4.4,12.2,11.0,16.6
6,0.74,1.0092,1.72,0.81,5.0,11.6,8.5,16.3
8,0.87,1.0089,0.59,0.91,0.0,11.9,9.5,12.8
7,0.82,1.0161,0.84,0.0,0.5,12.5,10.4,14.4
6,0.75,1.0172,1.94,0.05,6.9,13.5,10.2,17.9
4,0.58,1.0155,2.35,0.0,10.5,16.0,9.3,23.8
6,0.79,1.0062,1.67,1.32,5.1,16.3,10.9,23.4
8,0.93,1.001,0.57,1.98,0.0,13.8,12.4,17.6
8,0.81,1.0113,1.63,0.09,5.0,11.2,8.9,17.7
2,0.72,1.0184,2.31,0.0,10.8,12.0,8.3,18.4
2,0.66,1.018,2.07,0.0,8.8,11.8,8.6,17.4
5,0.66,1.0168,1.79,0.0,6.5,11.9,7.2,17.6
4,0.61,1.017,1.87,0.0,7.3,13.5,5.8,19.4
7,0.78,1.0145,0.53,0.05,0.0,12.2,11.3,13.6
7,0.82,1.0087,0.73,0.0,0.4,14.3,11.2,16.4
8,0.9,1.0094,0.52,0.51,0.0,14.4,13.3,17.7
8,0.8,1.0066,1.33,0.89,3.6,16.1,12.1,24.2
7,0.86,0.9981,1.29,1.37,3.4,16.2,12.8,23.8
6,0.8,1.0065,0.81,0.0,0.8,12.9,11.6,16.4
7,0.75,1.0131,1.56,0.23,5.6,14.4,9.5,20.4
8,0.87,1.0161,0.65,0.0,0.3,13.5,11.7,15.4
6,0.82,1.0168,1.04,0.0,2.1,11.4,8.6,14.7
7,0.85,1.0195,1.22,0.08,3.3,12.4,8.5,16.8
4,0.75,1.0258,1.68,0.0,7.1,13.4,11.4,19.9
0,0.65,1.0245,2.03,0.0,10.8,14.5,7.4,21.9
1,0.61,1.0171,1.97,0.0,10.4,15.7,11.0,22.4
2,0.62,1.0133,1.83,0.0,9.1,17.3,10.4,24.2
7,0.89,1.0206,0.72,0.26,0.7,12.9,11.9,16.9
7,0.82,1.023,1.05,0.0,2.6,13.5,9.5,16.6
5,0.72,1.0143,1.22,0.0,3.9,15.5,11.7,18.5
3,0.67,1.0166,1.28,0.01,4.5,13.6,12.0,17.8
2,0.7,1.0202,1.78,0.0,9.5,15.0,9.6,21.1
4,0.63,1.0169,1.64,0.0,8.2,16.3,11.3,21.3
8,0.66,1.0155,0.42,0.0,0.0,14.1,12.7,15.5
7,0.73,1.0186,0.74,0.0,1.1,13.3,11.2,17.4
2,0.76,1.0209,1.39,0.0,6.1,12.4,10.0,18.0
1,0.75,1.0222,1.48,0.0,7.2,13.3,8.5,19.5
0,0.65,1.0227,1.67,0.0,9.5,14.5,10.0,21.7
1,0.62,1.0216,1.54,0.0,8.2,15.5,11.4,22.6
4,0.57,1.0166,1.59,0.01,8.9,17.7,14.3,23.4
7,0.65,1.0111,1.01,0.75,3.3,16.9,15.5,21.5
6,0.7,1.0107,0.84,0.14,2.1,17.5,14.7,24.0
6,0.76,1.0122,0.6,0.48,0.7,14.9,13.4,19.3
6,0.75,1.016,1.17,0.09,5.1,13.3,11.4,17.2
5,0.82,1.0204,0.83,0.02,2.2,11.6,10.8,14.3
7,0.81,1.0153,0.56,0.04,0.6,10.6,7.3,13.2
8,0.87,1.0192,0.77,0.29,1.9,9.0,3.5,11.9
7,0.8,1.0226,0.72,0.0,1.6,9.6,8.6,12.8
7,0.82,1.0253,0.52,0.0,0.5,8.5,5.8,9.8
7,0.8,1.0263,0.83,0.0,2.6,7.5,3.0,10.3
1,0.81,1.0291,1.19,0.0,6.2,6.0,3.8,12.2
3,0.89,1.0283,1.08,0.0,5.2,5.9,1.2,12.1
7,0.78,1.0197,0.57,0.0,0.9,9.0,1.8,12.0
5,0.56,1.0137,1.06,1.33,5.2,14.9,7.8,21.0
6,0.87,1.0211,0.32,0.29,0.0,9.5,8.0,15.5
2,0.69,1.0278,1.3,0.0,8.4,7.4,4.1,13.7
3,0.76,1.0231,0.94,0.0,4.3,7.5,4.1,13.3
4,0.87,1.0273,0.58,0.0,1.2,10.3,5.1,14.6
2,0.7,1.0257,1.26,0.0,8.4,12.0,6.5,19.4
0,0.62,1.0209,1.27,0.0,8.8,15.6,7.7,24.2
0,0.53,1.0155,1.22,0.0,8.3,18.4,9.4,26.1
1,0.78,1.0222,1.19,0.0,8.0,12.2,10.0,18.3
1,0.72,1.0188,1.21,0.0,8.5,13.0,7.1,21.3
8,0.7,1.0241,0.29,0.0,0.0,11.4,10.0,13.6
1,0.72,1.0329,1.19,0.0,8.6,8.1,6.0,15.3
4,0.62,1.026,1.12,0.0,7.7,10.1,4.2,16.1
2,0.61,1.0196,0.88,0.0,4.7,12.9,9.6,19.2
3,0.66,1.0174,1.1,0.0,7.7,14.2,9.1,20.8
0,0.6,1.0143,1.14,0.0,8.5,15.2,10.2,22.6
2,0.58,1.015,1.08,0.0,7.7,14.8,9.7,20.7
6,0.62,1.0216,0.68,0.0,2.8,14.3,11.3,19.2
7,0.65,1.0231,0.4,0.01,0.5,13.7,11.2,16.5
7,0.68,1.0162,0.5,0.0,1.2,15.5,11.4,17.9
7,0.71,1.0084,0.54,0.09,1.6,14.4,11.5,16.3
7,0.65,1.005,0.69,0.0,3.2,14.1,11.5,17.8
5,0.58,0.9996,1.0,0.86,7.4,13.9,7.6,18.7
7,0.67,1.0046,0.68,0.0,3.2,9.2,7.8,14.2
7,0.85,1.0114,0.25,2.18,0.0,6.8,3.7,8.9
8,0.89,1.0157,0.24,0.78,0.0,4.5,3.7,7.3
8,0.95,1.014,0.24,1.02,0.0,2.2,0.9,6.0
5,0.8,1.0169,0.57,0.0,2.2,1.6,0.5,4.9
7,0.76,1.0028,0.43,1.71,1.0,3.3,-0.2,6.2
8,0.93,1.0059,0.23,0.28,0.0,1.2,0.7,3.6
7,0.85,1.0073,0.69,0.73,3.8,4.0,1.4,6.5
8,0.93,1.0156,0.23,0.08,0.0,1.6,0.6,4.4
4,0.88,1.0048,0.9,0.2,7.0,3.2,0.3,9.9
8,0.96,1.0079,0.25,1.24,0.0,2.3,1.7,4.2
8,0.96,1.0111,0.25,2.69,0.0,0.9,0.3,2.6
8,0.94,1.0167,0.25,0.21,0.0,2.2,0.0,2.9
8,0.91,1.0229,0.47,0.0,1.1,2.9,0.9,5.1
8,0.92,1.0229,0.25,0.0,0.0,3.0,2.3,3.7
8,0.92,1.0245,0.25,0.0,0.0,2.8,2.4,3.7
8,0.93,1.0292,0.25,0.03,0.0,2.7,2.0,4.1
8,0.87,1.0317,0.24,0.01,0.0,4.4,1.7,4.9
8,0.81,1.0305,0.24,0.0,0.0,5.3,3.5,6.1
6,0.81,1.0241,0.58,0.0,2.4,3.9,2.2,6.6
8,0.81,1.0214,0.24,0.0,0.0,4.2,2.0,6.1
8,0.86,1.0195,0.24,0.0,0.0,5.5,3.9,6.1
4,0.68,1.0113,0.67,0.47,3.8,8.4,3.5,13.2
8,0.76,1.0017,0.24,0.36,0.0,10.5,6.3,13.7
4,0.75,1.014,0.68,0.0,4.0,3.6,2.3,11.4
1,0.82,1.0223,0.88,0.0,7.5,4.0,0.5,8.0
0,0.76,1.0198,0.87,0.0,7.4,4.7,1.8,10.6
6,0.7,1.0147,0.38,0.0,0.6,9.0,1.8,12.4
1,0.64,1.0104,0.83,0.0,6.6,9.4,6.4,15.3
5,0.69,1.0057,0.57,0.38,2.4,10.4,6.3,15.8
8,0.86,1.0132,0.24,0.5,0.0,4.7,2.6,11.3
8,0.95,1.0195,0.24,0.46,0.0,1.4,1.2,2.8
8,0.92,1.0049,0.24,1.23,0.0,3.7,0.9,5.9
8,0.9,1.0075,0.24,0.09,0.0,-0.6,-1.8,3.7
8,0.9,1.0089,0.24,0.99,0.0,-2.4,-4.0,-0.3
8,0.78,1.0234,0.24,0.29,0.0,-7.7,-9.4,-4.0
7,0.75,1.0323,0.24,0.06,0.0,-8.8,-10.6,-6.6
8,0.74,1.025,0.24,0.08,0.0,-9.6,-10.5,-8.7
7,0.73,1.0184,0.47,0.71,1.2,-8.6,-11.2,-6.0
3,0.82,1.0114,0.65,0.08,3.3,-9.7,-11.4,-7.0
7,0.85,1.0186,0.24,0.35,0.0,-7.7,-11.8,-5.6
7,0.82,1.0194,0.57,0.35,2.2,-4.1,-8.1,1.7
8,0.94,1.0233,0.25,0.25,0.0,-2.6,-5.2,-1.7
7,0.84,1.0165,0.25,0.02,0.0,0.8,-3.0,2.1
6,0.79,1.0064,0.25,0.26,0.0,2.5,-0.1,5.0
6,0.94,1.0088,0.25,0.19,0.0,0.9,-0.9,6.0
7,0.91,1.0194,0.56,0.0,2.0,0.9,0.1,3.2
4,0.78,1.0199,0.45,0.0,0.9,-0.6,-1.0,0.5
8,0.88,1.0182,0.26,0.0,0.0,-0.1,-1.7,0.3
5,0.76,1.0125,0.72,0.01,3.8,1.4,-1.4,3.5
7,0.85,1.0138,0.48,0.25,1.1,1.8,0.8,4.4
8,0.93,1.0232,0.26,0.87,0.0,0.7,0.1,1.7
8,0.94,1.0315,0.26,0.09,0.0,0.5,0.1,1.2
8,0.84,1.0327,0.32,0.0,0.1,0.7,0.0,2.6
8,0.86,1.0312,0.27,0.0,0.0,1.2,0.0,2.0
8,0.77,1.0316,0.27,0.0,0.0,2.9,1.1,4.0
8,0.87,1.029,0.27,0.0,0.0,1.4,0.7,3.0
8,0.93,1.0269,0.28,0.0,0.0,-0.1,-1.3,0.7
8,0.93,1.0248,0.28,0.0,0.0,0.2,-0.5,1.1
8,0.97,1.0231,0.28,0.0,0.0,-0.8,-1.9,0.3
8,0.87,1.0221,0.29,0.46,0.0,2.8,-1.3,6.0
8,0.9,1.0327,0.29,0.02,0.0,1.0,0.2,4.0
8,0.91,1.0379,0.29,0.0,0.0,1.3,-0.6,2.4
7,0.95,1.0322,0.29,0.0,0.0,0.9,-0.5,2.5
8,0.97,1.0304,0.3,0.05,0.0,-0.5,-1.6,0.8
7,0.93,1.0345,0.3,0.0,0.0,0.0,-0.6,0.7
5,0.79,1.0365,0.31,0.0,0.0,-0.8,-3.8,1.2
0,0.82,1.0342,1.01,0.0,6.1,-1.4,-4.5,3.6
8,0.78,1.0346,0.31,0.0,0.0,-1.5,-3.4,-0.8
5,0.88,1.0361,0.32,0.0,0.0,0.1,-0.8,1.6
8,0.86,1.0354,0.32,0.0,0.0,0.3,-1.8,1.6
6,0.72,1.0288,0.7,0.0,1.9,1.6,0.4,4.2
3,0.66,1.028,1.03,0.0,5.6,0.3,-0.8,3.7
3,0.65,1.0312,0.71,0.0,1.9,-1.9,-3.5,1.9
0,0.68,1.032,1.16,0.0,7.0,-2.0,-6.8,2.5
1,0.5,1.0291,1.23,0.0,7.9,1.0,-3.4,5.9
5,0.51,1.0225,0.55,0.46,0.6,6.8,-1.7,10.9
5,0.89,1.0308,0.35,0.14,0.0,2.5,1.3,8.7
0,0.74,1.0404,1.28,0.0,8.0,1.9,-1.5,6.7
2,0.72,1.0347,1.24,0.0,7.2,3.3,0.0,8.8
1,0.75,1.0322,1.29,0.0,7.7,3.0,-1.1,8.6
2,0.62,1.0278,1.31,0.0,7.9,8.5,1.6,13.4
1,0.62,1.0237,1.39,0.0,8.8,7.5,2.0,13.8
6,0.61,1.0197,0.87,0.0,2.5,10.1,2.6,13.6
7,0.55,1.0099,0.38,0.72,0.0,12.1,9.4,14.2
4,0.66,1.0088,1.29,0.03,6.8,6.1,2.0,12.8
6,0.72,1.008,0.73,1.52,1.2,8.6,4.8,14.3
8,0.95,1.0204,0.4,0.66,0.0,0.8,0.3,9.1
4,0.61,1.03,0.99,0.0,3.1,-0.1,-2.0,2.0
4,0.67,1.0284,1.53,0.31,9.2,0.1,-4.4,4.4
8,0.95,1.0232,0.42,0.68,0.0,0.3,-0.4,1.3
3,0.69,1.0264,1.07,0.0,3.5,3.3,-2.9,7.2
2,0.66,1.0303,1.21,0.0,4.7,4.6,-0.2,9.4
